Candidate_ID,Name,Age,Gender,Education_Level,Years_Experience,Skills,Applied_Position,Application_Status,Interview_Score,Hiring_Decision,Salary_Expectation,Past_Applications,Num_Certifications,Assessment_Score,Time_To_Hire_Days
1024,Jane Jones,26,Male,Bachelor,1,"['""Java / Spring""']",Software Engineer,Rejected,100.0,Hired,32546.697565766717,2,0,71.29200858446873,36
1008,John Williams,33,Female,Diploma,18,"['""Java / Spring""']",HR Manager,Accepted,68.74978367969904,Hired,92519.83319267977,6,0,83.17760414694361,18
1010,Charlie Smith,41,Female,Master,10,"['""JavaScript / React""']",Marketing Specialist,Rejected,90.50113147989167,Not Hired,85449.04766440757,10,3,74.93939830041647,15
CAND1039,John Rodriguez,32,Female,PhD,5,"['""Java / Spring""']",HR Manager,Rejected,95.91848424489027,Hired,98018.27532646552,5,1,66.54266945091862,7
1010,David Smith,41,Female,Diploma,12,"['""JavaScript / React""']",Software Engineer,Rejected,97.21424311471819,Not Hired,85873.30704284275,10,3,67.5123591508138,13
1032,Alice Miller,27,Female,PhD,3,"['""Data Science / ML""']",Software Engineer,Pending,59.670893535348895,Not Hired,56623.30656137996,10,4,59.146599271160596,37
1010,David Rodriguez,37,Female,High School,12,"['""JavaScript / React""']",Marketing Specialist,Rejected,100.0,Not Hired,88146.25126909392,10,3,72.9243634895923,21
1014,Alice Martínez,46,Male,Bachelor,4,"['""Java / Spring""']",Software Engineer,Rejected,71.330539372048,Not Hired,72377.99056539426,7,3,89.25364208581777,38
1027,Ivy Martínez,28,Female,PhD,0,"['""Java / Spring""']",HR Manager,Accepted,63.38893731864565,Not Hired,49246.31650922371,9,3,56.94922694054698,26
1025,David Martínez,23,Female,PhD,11,"['""HR / Management""']",Data Analyst,Rejected,82.01272970931856,Not Hired,35626.688069452495,9,4,62.33262997888614,47
1022,Charlie Jones,41,Non-Binary,Diploma,10,"['""Data Science / ML""']",HR Manager,Accepted,82.87798123324625,Hired,78777.72745273421,0,5,100.0,59
1011,Jane Rodriguez,46,Male,PhD,1,"['""Data Science / ML""']",Marketing Specialist,Rejected,79.39968640241163,Hired,109811.09600668988,5,0,53.58581285301369,32
1019,Charlie Davis,34,Female,Master,7,"['""Data Science / ML""']",HR Manager,Pending,43.70960967048434,Not Hired,100335.79681178756,2,0,52.40860660006704,25
1018,Alice Smith,41,Male,Diploma,8,"['""Java / Spring""']",Marketing Specialist,Pending,90.52490894667996,Not Hired,30748.003208784223,8,1,83.18133395721274,22
CAND1036,Grace Jones,48,Male,Diploma,14,"['""HR / Management""']",Marketing Specialist,Pending,83.8676747731453,Hired,110473.27299691256,9,0,59.80604916769916,38
1032,Ivy Johnson,25,Female,PhD,0,"['""Data Science / ML""']",Data Analyst,Pending,58.64168713133493,Not Hired,49946.1619095922,10,4,60.8928586227812,31
CAND1038,Alice Davis,29,Male,PhD,10,"['""HR / Management""']",HR Manager,Accepted,75.33202723548207,Not Hired,60064.21137447785,3,1,50.37426503433612,39
1012,Harry Smith,40,Female,High School,0,"['""JavaScript / React""']",Data Analyst,Rejected,69.25224789056784,Not Hired,39344.06688517717,8,1,64.846054647384,43
CAND1043,Grace Miller,42,Male,PhD,11,"['""Data Science / ML""']",Data Analyst,Rejected,81.8330717976956,Hired,43419.8145210164,1,4,74.57715953038493,40
CAND1043,Jane Miller,45,Male,Diploma,10,"['""Data Science / ML""']",HR Manager,Rejected,90.20294066571363,Hired,44332.883974968354,1,4,79.73123644846689,40
1007,Jane Martínez,23,Non-Binary,Bachelor,2,"['""Java / Spring""']",Data Analyst,Accepted,76.12842440975673,Not Hired,74102.32346389134,5,3,58.48542751571906,29
1009,Charlie Smith,31,Female,Diploma,12,"['""HR / Management""']",Software Engineer,Rejected,79.38757028460066,Hired,43188.9452513953,10,0,85.81959544869218,50
1000,John García,26,Female,Master,12,"['”HR / Management""']",HR Manager,Accepted,76.99341588986955,Hired,58290.28197836522,1,2,96.62903791194582,16
1034,Ivy Rodriguez,51,Male,PhD,21,"['""JavaScript / React""']",Marketing Specialist,Accepted,89.50564222416284,Hired,109935.75406620714,6,4,76.93443028875534,65
CAND1040,Alice Smith,29,Female,Diploma,9,"['""Java / Spring""']",Data Analyst,Rejected,59.780385488944916,Not Hired,34536.87830041064,6,2,69.74801256537376,49
1015,Charlie Jones,29,Female,Bachelor,5,"['""Data Science / ML""']",HR Manager,Rejected,94.13848462120536,Not Hired,33844.455546297584,7,5,86.3230842093893,39
CAND1040,Jane Brown,28,Female,High School,9,"['""Java / Spring""']",HR Manager,Rejected,67.07194120707999,Hired,40600.62924559729,6,2,77.44846469287552,50
1006,Grace Smith,31,Female,PhD,19,"['""Python / SQL""']",Marketing Specialist,Pending,88.99500571692886,Not Hired,47358.051550782366,1,4,99.80707442153194,41
1020,Alice García,41,Non-Binary,PhD,19,"['""HR / Management""']",HR Manager,Pending,53.0353824418612,Not Hired,35769.61750687125,5,2,62.605159572799195,15
1026,Harry Smith,23,Female,PhD,19,"['""Java / Spring""']",Software Engineer,Rejected,91.13736853394299,Hired,77928.03311724102,10,3,59.26501396962516,44
CAND1046,Bob Johnson,39,Female,Diploma,4,"['""HR / Management""']",Data Analyst,Rejected,79.65288292243046,Hired,47789.03762525995,5,4,62.98369561236878,43
1033,Jane Smith,46,Male,Bachelor,15,"['""Java / Spring""']",Data Analyst,Rejected,92.62981723047875,Not Hired,115976.37013216993,3,0,97.54458967191354,20
1001,Harry Brown,45,Male,PhD,18,"['""JavaScript / React""']",Software Engineer,Rejected,84.86369921321808,Not Hired,76974.76707329246,9,5,81.6233257320635,55
1013,Ivy García,28,Female,Bachelor,14,"['""Python / SQL""']",Marketing Specialist,Accepted,92.69032676300196,Not Hired,107385.45946319369,1,0,60.928435823511805,48
1001,Charlie Martínez,45,Male,Master,18,"['""JavaScript / React""']",Software Engineer,Rejected,79.26033448493145,Not Hired,80755.26198876147,9,5,69.77574422292693,63
1028,David García,27,Male,High School,12,"['""JavaScript / React""']",Data Analyst,Pending,68.22038980149202,Not Hired,70979.99971718877,9,3,71.49057698160995,27
CAND1037,Charlie Jones,36,Male,Diploma,15,"['""Java / Spring""']",Marketing Specialist,Rejected,100.0,Not Hired,70343.51036562547,4,4,92.44843788011612,31
1027,Harry Martínez,28,Female,High School,0,"['""Java / Spring""']",Data Analyst,Accepted,58.932112316517575,Not Hired,53943.36326818221,9,3,51.00939531152622,34
1017,Grace Davis,22,Female,Master,10,"['""Java / Spring""']",Marketing Specialist,Rejected,78.09897792706006,Not Hired,98547.39582650797,0,0,73.95998576502318,33
1012,Ivy Rodriguez,40,Female,High School,2,"['""JavaScript / React""']",HR Manager,Rejected,66.65924050669692,Not Hired,40787.11783554656,8,1,63.217255330370534,53
1035,John García,32,Male,High School,5,"['""Python / SQL""']",Data Analyst,Rejected,98.55099885072443,Not Hired,85508.8680355695,0,0,80.44120936459557,15
1009,Ivy Martínez,30,Female,PhD,14,"['""HR / Management""']",HR Manager,Rejected,83.49178734945859,Not Hired,39295.718911701195,10,0,80.60985515180946,58
CAND1047,Jane Jones,47,Female,PhD,4,"['""HR / Management""']",HR Manager,Pending,76.91020475011452,Not Hired,45304.110080928134,5,5,84.94158917149484,44
1021,Bob Martínez,30,Male,Bachelor,17,"['""Python / SQL""']",Data Analyst,Accepted,75.40305196735922,Not Hired,108293.81645036412,8,4,57.14882475022293,53
1017,John Miller,21,Female,Diploma,11,"['""Java / Spring""']",Data Analyst,Rejected,76.27746690145794,Not Hired,103639.6538135031,0,0,69.18180595115935,37
CAND1042,Harry García,47,Female,High School,13,"['""HR / Management""']",HR Manager,Accepted,87.36430484148022,Hired,41848.666385244534,9,5,52.74621916506702,44
1030,Ivy Brown,41,Female,PhD,4,"['""Python / SQL""']",Marketing Specialist,Accepted,58.8471376224665,Hired,44673.697711133114,7,4,73.73932934730853,23
1026,Charlie Williams,27,Female,Diploma,18,"['""Java / Spring""']",Software Engineer,Rejected,100.0,Not Hired,77479.98115789311,10,3,47.868610499198276,42
1020,Charlie Davis,43,Non-Binary,PhD,20,"['""HR / Management""']",Software Engineer,Pending,48.963835015216915,Not Hired,31504.07843694626,5,2,62.62477530983094,20
1002,John Rodriguez,36,Female,PhD,11,"['""Python / SQL""']",Marketing Specialist,Pending,55.33924154829062,Not Hired,88421.86797738154,9,0,74.61689240321978,44
1023,Alice Williams,30,Female,Bachelor,4,"['""Java / Spring""']",Data Analyst,Rejected,50.86218043766673,Not Hired,99265.15040241042,6,1,62.79002780236341,29
1018,Bob Davis,38,Male,Master,11,"['""Java / Spring""']",HR Manager,Pending,93.68539604427914,Not Hired,29061.73422666889,8,1,67.43406212410599,26
1003,Jane Smith,33,Male,PhD,22,"['""HR / Management""']",Marketing Specialist,Rejected,83.22072966151613,Hired,61396.133096748985,0,3,100.0,57
1035,John Johnson,32,Male,PhD,4,"['""Python / SQL""']",Data Analyst,Rejected,98.6261885086447,Not Hired,79657.18898704906,0,0,76.88651695784466,11
1007,Charlie Johnson,22,Non-Binary,Master,2,"['""Java / Spring""']",Marketing Specialist,Accepted,70.55565761234165,Not Hired,77721.02775444344,5,3,58.488480897660004,27
CAND1044,Grace Rodriguez,23,Male,PhD,17,"['""Java / Spring""']",HR Manager,Rejected,70.73292779075025,Not Hired,54510.60431334221,3,1,41.15730134274301,26
CAND1047,Eve Miller,47,Female,Master,1,"['""HR / Management""']",Data Analyst,Pending,75.69667442659872,Not Hired,38386.14993928312,5,5,76.77499732717347,46
1020,Ivy Martínez,41,Non-Binary,High School,20,"['""HR / Management""']",Software Engineer,Pending,48.60199692311316,Hired,36358.590291705004,5,2,64.28117711264098,21
1008,Alice Johnson,35,Female,High School,18,"['""Java / Spring""']",HR Manager,Accepted,72.41447803762689,Not Hired,107936.70567055339,6,0,94.72570649269355,13
1013,Ivy Smith,28,Female,Master,12,"['""Python / SQL""']",Software Engineer,Accepted,89.78619018251412,Not Hired,100255.39761672253,1,0,58.64011952786145,54
1016,Grace Davis,27,Male,Bachelor,21,"['""HR / Management""']",Data Analyst,Pending,86.32369437913697,Not Hired,36921.052907383695,8,2,62.08603991879129,43
CAND1041,Bob Johnson,26,Non-Binary,Bachelor,8,"['""JavaScript / React""']",Marketing Specialist,Rejected,84.11771734822172,Hired,29178.757625634942,7,4,94.65530981901749,36
1009,David García,31,Female,Bachelor,12,"['""HR / Management""']",HR Manager,Rejected,77.55144747828207,Not Hired,41250.323650293816,10,0,85.6082299464078,53
1005,Harry Davis,48,Male,Master,1,"['""Java / Spring""']",Marketing Specialist,Rejected,93.73300147304448,Hired,54734.64392714479,10,0,60.95610164214095,56
CAND1038,John Miller,31,Male,Bachelor,9,"['""HR / Management""']",Software Engineer,Accepted,63.6333302984874,Not Hired,66756.6208663544,3,1,62.6213025126958,36
1011,John Brown,46,Male,Master,0,"['""Data Science / ML""']",HR Manager,Rejected,83.95413642529707,Not Hired,115725.93050551083,5,0,60.847420828175096,25
CAND1044,Charlie Johnson,23,Male,Bachelor,16,"['""Java / Spring""']",Marketing Specialist,Rejected,65.1597319461388,Hired,53007.875193190775,3,1,49.66556997908727,26
1008,Eve Johnson,31,Female,Bachelor,20,"['""Java / Spring""']",HR Manager,Accepted,72.95070716632465,Hired,104584.08870218626,6,0,93.42737823190937,16
1001,Alice García,42,Male,Diploma,15,"['""JavaScript / React""']",Marketing Specialist,Rejected,76.39223666801452,Not Hired,82370.52000633796,9,5,65.51554394214293,64
1031,Eve Williams,31,Male,High School,12,"['""Python / SQL""']",HR Manager,Rejected,67.2100499878338,Not Hired,73500.05600825795,9,5,51.542730935742874,37
1034,Charlie Miller,51,Male,PhD,18,"['""JavaScript / React""']",Software Engineer,Accepted,88.24497744506345,Not Hired,108446.6655770949,6,4,68.62416782265777,58
CAND1039,Ivy Miller,31,Female,High School,3,"['""Java / Spring""']",Marketing Specialist,Rejected,99.44662391613483,Hired,114067.90866821552,5,1,60.40371415505141,14
CAND1038,Harry Johnson,31,Male,PhD,10,"['""HR / Management""']",Software Engineer,Accepted,60.720383734965225,Not Hired,66493.44379175283,3,1,62.95447961530954,35
CAND1042,Bob Brown,45,Female,Diploma,12,"['""HR / Management""']",HR Manager,Accepted,92.00204278250133,Hired,42244.02437570469,9,5,62.4569926578325,49
CAND1036,Ivy Rodriguez,48,Male,Master,14,"['""HR / Management""']",Marketing Specialist,Pending,83.753561017403,Not Hired,98282.52005710751,9,0,63.007081780993744,40
1008,Grace Jones,34,Female,PhD,20,"['""Java / Spring""']",HR Manager,Accepted,75.86511190334916,Hired,103176.49408896538,6,0,95.38715514695454,17
1014,David Williams,46,Male,PhD,5,"['""Java / Spring""']",Marketing Specialist,Rejected,73.20530558912075,Not Hired,76430.29761795454,7,3,75.68553229439783,37
1006,Harry Brown,30,Female,PhD,21,"['""Python / SQL""']",Marketing Specialist,Pending,78.43886069043491,Not Hired,55787.274212374745,1,4,94.32706870124935,38
1002,John Johnson,36,Female,Master,13,"['""Python / SQL""']",Software Engineer,Pending,48.043144378020585,Not Hired,86496.60772331287,9,0,68.33909197403915,42
1031,David García,34,Male,PhD,13,"['""Python / SQL""']",Marketing Specialist,Rejected,60.88011145927153,Not Hired,85627.50219506849,9,5,41.45535476651925,36
CAND1039,David Martínez,31,Female,Bachelor,3,"['""Java / Spring""']",Data Analyst,Rejected,97.85813885732125,Hired,117572.64953730031,5,1,69.77502844505972,8
CAND1041,Harry Rodriguez,30,Non-Binary,Diploma,7,"['""JavaScript / React""']",HR Manager,Rejected,76.87116993103186,Not Hired,30171.885942647856,7,4,80.10965409937606,36
1031,Eve Smith,32,Male,High School,11,"['""Python / SQL""']",Data Analyst,Rejected,56.99944749605541,Hired,85319.60452733132,9,5,47.92055093218388,37
CAND1037,Ivy Smith,35,Male,Bachelor,15,"['""Java / Spring""']",Software Engineer,Rejected,100.0,Not Hired,74796.8677563351,4,4,85.34899699879988,31
1014,Harry Jones,44,Male,Bachelor,4,"['""Java / Spring""']",Marketing Specialist,Rejected,86.95946242285896,Not Hired,75709.92824637619,7,3,88.90519700919948,39
CAND1039,Jane García,28,Female,PhD,3,"['""Java / Spring""']",Software Engineer,Rejected,91.70722376398619,Not Hired,101724.13469354004,5,1,59.678525927619525,11
1000,Grace Miller,28,Female,PhD,12,"['”HR / Management""']",Data Analyst,Accepted,87.73536030521424,Hired,57167.527357867984,1,2,98.92806995849581,12
1017,Grace Miller,20,Female,High School,9,"['""Java / Spring""']",Data Analyst,Rejected,75.02097579834972,Hired,102958.01112829379,0,0,74.79453927014897,33
1027,Bob Martínez,28,Female,Bachelor,3,"['""Java / Spring""']",Data Analyst,Accepted,67.58617503839402,Not Hired,45592.933136528656,9,3,51.727849155692724,25
1034,Eve Brown,47,Male,High School,18,"['""JavaScript / React""']",Data Analyst,Accepted,91.19322892739221,Hired,104352.08284876366,6,4,70.14468106382697,63
1002,John Rodriguez,33,Female,PhD,13,"['""Python / SQL""']",Marketing Specialist,Pending,59.30312167492348,Not Hired,89466.76046927612,9,0,70.5114772569374,40
1035,Alice García,33,Male,PhD,6,"['""Python / SQL""']",HR Manager,Rejected,100.0,Not Hired,86182.61429277284,0,0,75.20290072061036,16
CAND1043,Alice García,41,Male,PhD,9,"['""Data Science / ML""']",Software Engineer,Rejected,81.05796110269101,Not Hired,46425.45905888193,1,4,76.8556171921684,33
1014,Eve García,46,Male,PhD,2,"['""Java / Spring""']",Software Engineer,Rejected,71.70248694883982,Hired,75644.23725456845,7,3,81.7053109606026,42
1002,Grace Jones,34,Female,High School,14,"['""Python / SQL""']",Marketing Specialist,Pending,55.96967411098212,Hired,89015.71778178141,9,0,71.41184643134889,49
1003,Bob Miller,33,Male,Diploma,19,"['""HR / Management""']",Marketing Specialist,Rejected,76.08915116043184,Not Hired,64870.4476650645,0,3,98.8937587789854,57
CAND1049,Bob Williams,32,Male,Master,14,"['""HR / Management""']",HR Manager,Accepted,74.57118684125679,Hired,78114.78012865795,9,1,100.0,2
CAND1046,Ivy Davis,37,Female,Master,3,"['""HR / Management""']",HR Manager,Rejected,84.6447194790283,Not Hired,40939.74725859454,5,4,61.390369858786066,34
CAND1038,Alice García,29,Male,High School,10,"['""HR / Management""']",HR Manager,Accepted,59.2586928884519,Hired,65451.95900092949,3,1,58.087694881012105,35
1000,Charlie Rodriguez,27,Female,PhD,11,"['”HR / Management""']",Software Engineer,Accepted,77.5906932317942,Hired,58151.52941582809,1,2,96.91316013123587,14
1004,Ivy Rodriguez,42,Female,PhD,19,"['""Data Science / ML""']",Data Analyst,Rejected,93.85186612397418,Not Hired,49179.85403580598,7,4,70.92904030120059,16
1004,Charlie Miller,43,Female,PhD,19,"['""Data Science / ML""']",Marketing Specialist,Rejected,96.95545658135676,Not Hired,53530.58674768422,7,4,70.09315986300292,9
CAND1039,Charlie Smith,28,Female,Diploma,5,"['""Java / Spring""']",HR Manager,Rejected,100.0,Not Hired,119476.22949034897,5,1,61.6065563239157,7
CAND1044,Jane Davis,21,Male,High School,16,"['""Java / Spring""']",Software Engineer,Rejected,71.9915878015936,Not Hired,61016.619891392365,3,1,53.38797850832615,27
1029,Jane Johnson,48,Male,High School,20,"['""Python / SQL""']",Marketing Specialist,Rejected,67.06956559502106,Hired,28836.439534265046,5,5,78.20422436574134,7
CAND1048,Harry Smith,37,Male,High School,7,"['""JavaScript / React""']",Data Analyst,Accepted,84.42675919193594,Hired,57040.46836270648,3,3,67.63482588704568,39
1008,Eve Brown,32,Female,Diploma,21,"['""Java / Spring""']",Software Engineer,Accepted,61.6244861536238,Hired,104206.60873322724,6,0,83.17388313646497,11
CAND1043,Harry Miller,44,Male,Master,8,"['""Data Science / ML""']",Software Engineer,Rejected,92.5050858304,Not Hired,45071.91920293818,1,4,76.33119892871338,39
CAND1046,Grace Brown,37,Female,PhD,3,"['""HR / Management""']",HR Manager,Rejected,75.82960115450201,Not Hired,43888.66752269358,5,4,61.88686456360422,42
1022,John Williams,41,Non-Binary,Diploma,11,"['""Data Science / ML""']",Software Engineer,Accepted,87.27874668948017,Hired,81140.38870314888,0,5,100.0,52
1016,Charlie Miller,27,Male,Master,22,"['""HR / Management""']",Marketing Specialist,Pending,79.98922674388028,Not Hired,35058.662948121004,8,2,55.34226459508188,50
1032,Harry Johnson,27,Female,High School,0,"['""Data Science / ML""']",Software Engineer,Pending,66.98486630080343,Not Hired,51586.21015714481,10,4,64.99808108137078,31
1028,Bob Williams,28,Male,Bachelor,15,"['""JavaScript / React""']",HR Manager,Pending,67.20842093719642,Not Hired,72706.93584030519,9,3,78.65867999944452,23
1001,Eve García,41,Male,PhD,17,"['""JavaScript / React""']",Marketing Specialist,Rejected,74.75594763033632,Hired,82149.04215888573,9,5,70.78703371871515,56
1001,Bob Johnson,44,Male,PhD,15,"['""JavaScript / React""']",Marketing Specialist,Rejected,78.2607571523025,Hired,79046.5348516675,9,5,76.30590896815443,60
CAND1042,John Martínez,45,Female,Diploma,10,"['""HR / Management""']",Data Analyst,Accepted,83.29020160463183,Hired,36830.71422486709,9,5,62.171185500393236,50
1034,John Smith,50,Male,Bachelor,20,"['""JavaScript / React""']",Data Analyst,Accepted,98.40618714462104,Not Hired,103429.28479921912,6,4,81.09962480647243,60
1014,Bob Smith,43,Male,Diploma,4,"['""Java / Spring""']",Marketing Specialist,Rejected,74.84793565389697,Hired,73305.511210389,7,3,77.54649458759145,37
CAND1036,David Smith,48,Male,Master,12,"['""HR / Management""']",Marketing Specialist,Pending,91.3752202379929,Hired,102066.4211236439,9,0,57.65641123195574,46
1013,Harry García,27,Female,PhD,13,"['""Python / SQL""']",Software Engineer,Accepted,88.18516590315646,Hired,98789.65942955746,1,0,67.47523660218589,46
CAND1048,Alice García,38,Male,Master,7,"['""JavaScript / React""']",Marketing Specialist,Accepted,94.71156673242385,Hired,56696.48982098395,3,3,57.10007044572675,38
1031,David Rodriguez,34,Male,Diploma,11,"['""Python / SQL""']",Marketing Specialist,Rejected,65.2527306477617,Hired,80947.96425561763,9,5,55.41039024647077,42
1011,Ivy Martínez,46,Male,Bachelor,3,"['""Data Science / ML""']",Marketing Specialist,Rejected,79.52472438749233,Not Hired,127701.73695120326,5,0,54.48396259196016,33
CAND1049,Alice Martínez,32,Male,Diploma,14,"['""HR / Management""']",HR Manager,Accepted,78.95836645888222,Hired,89610.67772009692,9,1,97.02690524225007,7
1009,Harry Martínez,31,Female,Diploma,15,"['""HR / Management""']",Data Analyst,Rejected,72.4858808321842,Not Hired,36967.10292053188,10,0,81.75574700537058,59
1027,Grace Miller,27,Female,Bachelor,0,"['""Java / Spring""']",Marketing Specialist,Accepted,47.97496845551143,Not Hired,50685.957145234635,9,3,55.4621132244588,24
CAND1046,Harry Rodriguez,39,Female,Diploma,3,"['""HR / Management""']",Data Analyst,Rejected,90.4260116911853,Not Hired,43392.75125258891,5,4,61.85807093047598,33
1020,Alice Rodriguez,40,Non-Binary,High School,20,"['""HR / Management""']",Data Analyst,Pending,55.97852088825926,Not Hired,32483.22833600259,5,2,66.07011830422886,13
CAND1048,Harry Martínez,39,Male,Bachelor,6,"['""JavaScript / React""']",HR Manager,Accepted,86.44984235876296,Hired,65658.28181555093,3,3,60.67799481254327,44
1000,Jane García,26,Female,PhD,10,"['”HR / Management""']",HR Manager,Accepted,88.00225506789715,Hired,59013.616603526134,1,2,94.01551671962932,9
CAND1044,Eve Davis,24,Male,High School,18,"['""Java / Spring""']",Software Engineer,Rejected,71.06130132564087,Not Hired,60786.063766011684,3,1,41.89956821552855,25
CAND1047,Eve Martínez,47,Female,Bachelor,3,"['""HR / Management""']",Marketing Specialist,Pending,77.29434385310826,Hired,45384.28285851484,5,5,80.4757315176463,46
1026,John Miller,24,Female,PhD,18,"['""Java / Spring""']",Data Analyst,Rejected,95.89597983140877,Not Hired,80298.76460617292,10,3,55.343037147399336,44
CAND1038,Charlie Jones,32,Male,Bachelor,12,"['""HR / Management""']",Data Analyst,Accepted,68.0326524364505,Not Hired,72329.35814967417,3,1,62.125516302285824,40
1013,Ivy Smith,30,Female,PhD,14,"['""Python / SQL""']",Marketing Specialist,Accepted,90.49202623987296,Hired,101949.70339980285,1,0,61.79188999174505,51
1032,Bob Martínez,25,Female,Bachelor,0,"['""Data Science / ML""']",Marketing Specialist,Pending,57.11050234478386,Not Hired,59661.442928759956,10,4,58.350801324541166,36
1030,Harry Smith,42,Female,High School,3,"['""Python / SQL""']",HR Manager,Accepted,69.39940463399267,Not Hired,47429.95123285802,7,4,74.74956261537383,25
1003,Jane Rodriguez,32,Male,Diploma,19,"['""HR / Management""']",Marketing Specialist,Rejected,77.48094408927878,Not Hired,55632.230881463576,0,3,96.49141445916399,58
1003,Charlie Rodriguez,34,Male,Diploma,21,"['""HR / Management""']",Data Analyst,Rejected,84.64945137339865,Not Hired,61228.919597467786,0,3,94.7019780319665,61
1011,Charlie Davis,48,Male,High School,0,"['""Data Science / ML""']",Software Engineer,Rejected,80.22503732646467,Not Hired,124299.06292884165,5,0,46.19884927609802,24
1018,Charlie Jones,38,Male,Bachelor,11,"['""Java / Spring""']",Software Engineer,Pending,99.20033252052932,Not Hired,28957.36773822493,8,1,79.00139425219689,23
1008,Harry Miller,33,Female,Bachelor,19,"['""Java / Spring""']",HR Manager,Accepted,74.43820941671474,Not Hired,106910.34603503827,6,0,89.81596597155233,9
1024,Bob Johnson,28,Male,High School,0,"['""Java / Spring""']",Marketing Specialist,Rejected,97.47853586029304,Not Hired,32466.779398512615,2,0,83.09900845069862,34
1000,Charlie Brown,28,Female,High School,11,"['”HR / Management""']",Software Engineer,Accepted,83.06429463431856,Hired,61870.88907417649,1,2,93.7615686385912,12
CAND1048,Eve Smith,38,Male,PhD,7,"['""JavaScript / React""']",Marketing Specialist,Accepted,88.99893434829312,Hired,61057.84243017469,3,3,61.982955504026904,46
1031,Harry García,32,Male,Bachelor,14,"['""Python / SQL""']",Marketing Specialist,Rejected,65.6832677198272,Not Hired,83583.38270927873,9,5,49.47836480468099,39
1022,John Johnson,42,Non-Binary,Diploma,8,"['""Data Science / ML""']",Software Engineer,Accepted,92.00201561813235,Hired,79642.26227218361,0,5,100.0,54
1000,Jane García,28,Female,PhD,11,"['”HR / Management""']",HR Manager,Accepted,95.96380858781713,Not Hired,62626.12945276052,1,2,93.94447488622329,16
1032,Grace Rodriguez,27,Female,Bachelor,1,"['""Data Science / ML""']",Marketing Specialist,Pending,62.845711263952715,Not Hired,51249.98999503046,10,4,61.381596953620615,37
1018,Harry Johnson,38,Male,High School,10,"['""Java / Spring""']",HR Manager,Pending,99.26760300351354,Not Hired,30641.693116036535,8,1,79.43832554821024,26
1021,Harry Jones,30,Male,Bachelor,17,"['""Python / SQL""']",Marketing Specialist,Accepted,63.91958563957866,Not Hired,104955.17941494103,8,4,63.64744109120874,52
CAND1042,Ivy Smith,45,Female,Master,10,"['""HR / Management""']",Software Engineer,Accepted,81.99627405337566,Hired,40314.379089946575,9,5,50.93183050327564,40
1034,Ivy Miller,48,Male,High School,21,"['""JavaScript / React""']",Marketing Specialist,Accepted,85.5001288669829,Not Hired,112635.66395933446,6,4,66.75273501795455,59
1018,Alice Johnson,41,Male,High School,9,"['""Java / Spring""']",Data Analyst,Pending,92.55707484808863,Hired,28429.883841620405,8,1,80.97338345949892,24
CAND1044,David Miller,21,Male,Master,17,"['""Java / Spring""']",HR Manager,Rejected,75.31594774416082,Not Hired,59447.83497798385,3,1,52.141105332011215,30
1016,Jane Smith,29,Male,High School,21,"['""HR / Management""']",Marketing Specialist,Pending,90.41658005961627,Not Hired,37624.72613684268,8,2,59.81482133981593,45
1029,Alice Williams,45,Male,Diploma,19,"['""Python / SQL""']",HR Manager,Rejected,58.29990682911744,Not Hired,33782.22878579371,5,5,73.40358808320116,11
1001,Grace Davis,41,Male,Bachelor,16,"['""JavaScript / React""']",Software Engineer,Rejected,77.64334892467873,Hired,87563.74612132018,9,5,79.40059597067565,58
1029,John Williams,45,Male,High School,20,"['""Python / SQL""']",Marketing Specialist,Rejected,58.46866074049117,Not Hired,33693.77432780502,5,5,73.07853979024121,12
CAND1046,Charlie Jones,40,Female,Diploma,3,"['""HR / Management""']",Marketing Specialist,Rejected,76.28015912849865,Not Hired,44796.255041891476,5,4,59.54857383547527,35
1030,Grace García,39,Female,PhD,5,"['""Python / SQL""']",Software Engineer,Accepted,70.35501854158764,Not Hired,45962.65657430519,7,4,74.41826350200793,23
1013,Ivy Rodriguez,29,Female,Bachelor,14,"['""Python / SQL""']",Marketing Specialist,Accepted,85.42381511132811,Hired,100407.41486882821,1,0,54.85978531929054,48
1031,David Johnson,33,Male,Bachelor,14,"['""Python / SQL""']",Marketing Specialist,Rejected,55.95917965102172,Not Hired,73000.73296736648,9,5,51.665699373870034,40
1012,Jane Williams,44,Female,Bachelor,1,"['""JavaScript / React""']",HR Manager,Rejected,65.78337048318684,Not Hired,40588.17707119687,8,1,62.03101681522303,52
1015,Alice Smith,30,Female,Master,8,"['""Data Science / ML""']",HR Manager,Rejected,98.07172354458125,Not Hired,31244.48121060642,7,5,79.79656038835056,38
CAND1040,Alice Williams,27,Female,Master,12,"['""Java / Spring""']",Data Analyst,Rejected,68.17858093304764,Hired,35507.74986707011,6,2,65.79595000832026,42
CAND1046,Alice Johnson,40,Female,Bachelor,3,"['""HR / Management""']",HR Manager,Rejected,82.83460745107574,Not Hired,40013.50111647603,5,4,65.59338062617479,42
CAND1047,Ivy Martínez,45,Female,Bachelor,4,"['""HR / Management""']",Software Engineer,Pending,69.57143123210813,Hired,39401.9409279459,5,5,89.82876516595928,47
CAND1042,Ivy Rodriguez,47,Female,Bachelor,13,"['""HR / Management""']",Marketing Specialist,Accepted,85.04507762260144,Hired,39959.24783013623,9,5,57.253220244405796,44
